University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
University of Copenhagen,Denmark,N/A,Financial markets,FINAxxxx,Elective
University of Copenhagen,Denmark,N/A,Fixed income derivatives,FINA0804,Fixed income securities
University of Copenhagen,Denmark,N/A,Gender and body,N/A,Elective
University of Copenhagen,Denmark,AGDK14004U,Global politics,POLI3099,Perspectives and practice in world politics
University of Copenhagen,Denmark,N/A,Human resources management,BUSI0029,Human resource management and business strategy
University of Copenhagen,Denmark,"AØKA08020U
",Industrial Organization (P),ECON2216,Industrial organization
University of Copenhagen,Denmark,N/A,Industrial organization,ECON0402,Industrial organization
University of Copenhagen,Denmark,N/A,Infant mental health and developmental psy,PSYC0009,Life-span development psychology
University of Copenhagen,Denmark,AOKA08021U,International Economics (F),ECON2252,Theory of International Trade
University of Copenhagen,Denmark,AØKA08021U	,International Economics (p),ECON2252,Theory of International Trade
University of Copenhagen,Denmark,N/A,International economics,ECON0301,Theory of international trade
University of Copenhagen,Denmark,N/A,International finance,ECON0302,International finance
University of Copenhagen,Denmark,2300-F12,Jean Monnet lectures: The politics of the European union - central structures and processes of the EU,EUST3010,European political and economic institutions and processes
University of Copenhagen,Denmark,AØKA08006U     ,Macroeconomics III (p)  ,ECON2220,Intermediate Macroeconomics
University of Copenhagen,Denmark,N/A,Media sociology,SOCI0080,Media and culture in modern societies
University of Copenhagen,Denmark,AOKA08005U,Microeconomics III,ECON2214,Games and Decisions
University of Copenhagen,Denmark,NFYK14015U,Microscale meteorology,EASC3415,Meteorology
University of Copenhagen,Denmark,N/A,Operation research 1 (OR1),BUSI0036,Quantitative analysis for business decisions I
University of Copenhagen,Denmark,N/A,"Organizational psychological perspectives on change, learning and leadership",PSYCxxxx,Elective
University of Copenhagen,Denmark,N/A,"Organizational psychological perspectives on change, learning and leadership",PSYCxxxx,Elective
University of Copenhagen,Denmark,HDFB00011E,Pre-semester Danish language course,N/A,Elective
University of Copenhagen,Denmark,N/A,Pre-semester Danish language course,N/A,Elective
University of Copenhagen,Denmark,N/A,Pre-semester Danish language course,EUSTxxxx,Elective (introductory level)
University of Copenhagen,Denmark,LFKK10278U,Project Management,IIMT3603,Project Management
University of Copenhagen,Denmark,371,Psychological testing,PSYC0060,Research and quantitative methods in psychology
University of Copenhagen,Denmark,AØKA08035U,Public Finance,ECON2223,Public Finance
University of Copenhagen,Denmark,290059,Public economics and policy analysis,ECON0104,Public finance
University of Copenhagen,Denmark,AOKK08081U,Semiinar: Strategic Management,STRA4701,Strategic Management
University of Copenhagen,Denmark,8,Social psychology,PSYC0020,Fundamentals of social psychology
University of Copenhagen,Denmark,N/A,Sociology,SOCI1001,Introduction to sociology
University of Copenhagen,Denmark,N/A,Sociology of organization,N/A,Elective
University of Copenhagen,Denmark,N/A,Strategic management,BUSI0009,Business policy
University of Copenhagen,Denmark,N/A,The Danish welfare model,N/A,Elective
University of Copenhagen,Denmark,2500-F12,The Scandinavian model of welfare,EUST3016,"European and Scandinavia: economics, business culture, and social models"
University of Copenhagen,Denmark,NIFK13006U,The economics of climate change,N/A,Elective
University of Copenhagen,Denmark,NIFK13006U,The economics of climate change,ECONxxxx,Elective
University of Copenhagen,Denmark,N/A,The science of happiness,PSYC0069,Psychology of motivation
University of Copenhagen,Denmark,HVKK03115U,Visual culture: robots and artificial life,N/A,Elective
University of Copenhagen,Denmark,N/A,"Work on mental health problems - associations, prevention and rehabilitation",PSYC0062,Introduction to psychopathology
Columbia University,U.S.A.,ECON 4213 GU 001 ,Advanced Macroeconomics ,ECONxxxx,Advanced level elective
Columbia University,U.S.A.,GRAP3115,Advanced computer modeling and animation,COMPxxxx,Elective
Columbia University,U.S.A.,ECON W4412,Advanced econometrics,ECON6005,Econometric theory I
Columbia University,U.S.A.,MRKTB8681,Advanced marketing strategy,MKTG2501,Introduction to marketing
Columbia University,U.S.A.,ECONW4211,Advanced microeconomics,ECONxxxx,Elective
Columbia University,U.S.A.,ECON4211	,Advanced microeconomics,ECON6011,Microeconomic theory
Columbia University,U.S.A.,COMS W3157,Advanced programming,COMP2123,Programming technology & tools
Columbia University,U.S.A.,COMS4156,Advanced software engineering,COMP3297,Introduction to software engineering
Columbia University,U.S.A.,MATHV2500,Analysis and optimization,MATH2904,Introduction to optimization
Columbia University,U.S.A.,MATH2500	,Analysis and optimization,MATH3904,Introduction to optimization
Columbia University,U.S.A.,STAT UN 2103	,Applied linear regression analysis,STATxxxx,Elective
Columbia University,U.S.A.,COMS 4701,Artificial Intelligence,COMP3270,Artificial Intelligence
Columbia University,U.S.A.,ECON4860,Behavior finance,FINA3381,Behavioral finance
Columbia University,U.S.A.,MATH UN 1202	,Calculus IV,MATH2211,Multivariable calculus
Columbia University,U.S.A.,B7306,Capital Markets and Investments,FINA2320,Investments and portfolio analysis
Columbia University,U.S.A.,POLS W4871,Chinese foreign policy,POLI3022,Governing China
Columbia University,U.S.A.,ECON4850,Cognitive mechanism and economic decisions,ECONxxxx,Elective
Columbia University,U.S.A.,INAF6572,Comparative Foreign Policy,Advanced PPA disciplinary elective,
Columbia University,U.S.A.,POLS3535	,Comparative political economy,POLI3080,Global political economy
Columbia University,U.S.A.,CSEE4121,Computer Systems for Data Science,COMPxxxx,Elective (Advanced Level)
Columbia University,U.S.A.,COMS S3261,Computer science theory,CSISxxxx,Elective
Columbia University,U.S.A.,BUSI PS5003,Corporate finance,FINA1310,Corporate finance
Columbia University,U.S.A.,COMS W3137,Data structures / algorithm,COMP2119,Introduction to data structures and algorithms
Columbia University,U.S.A.,COMS3203	,Discrete mathematics,COMP2121,Discrete mathematics
Columbia University,U.S.A.,ECON4321,Economic development,ECON2262,Economic development
Columbia University,U.S.A.,ECONGU4301,Economic growth and development,ECON2262,Economics development
Columbia University,U.S.A.,REGN U6300,Economics of European integration,N/A,Elective
Columbia University,U.S.A.,ECON 4230,Economics of New York City,ECON2266,Urban Economics
Columbia University,U.S.A.,ECONX3027	,Economics of inequality,ECONxxxx,Elective
Columbia University,U.S.A.,econ un3265,Economics of money and banking,ECON3222,Monetary economics
Columbia University,U.S.A.,STAT 4207	,Elementary Stochastic Process,STAT3603,Stochastic Processes
Columbia University,U.S.A.,ECONX3029	,Empirical development economics,ECON2262,Economic development
Columbia University,U.S.A.,IEOR E4550,Entrepreneurial business creation for engineers,BUSI3602,IT and entrepreneurship
Columbia University,U.S.A.,B8384,Equity derivatives ,FINAxxxx,Elective
Columbia University,U.S.A.,COMS 3136 	,Essential data structures,COMP2119,Introduction to data structures and algorithms
Columbia University,U.S.A.,PHIL3353,European social philosophy,PHIL2080,Marxist philosophy
Columbia University,U.S.A.,ECON (UN)3025,Financial Economics,FINA2320,Investments and portfolio analysis
Columbia University,U.S.A.,URBS S3130,Food and the city,N/A,Elective
Columbia University,U.S.A.,URBS S3130,Food and the city,N/A,Elective
Columbia University,U.S.A.,CSEE3827	,Fundamentals of computer systems,COMP2120,Computer organization
Columbia University,U.S.A.,ECON4415,Game theory,ECON2214,Game theory
Columbia University,U.S.A.,ANTH V3908,Global economy in anthropological perspective,N/A,Elective
Columbia University,U.S.A.,INAFU6653,"Higher education, policy and development in Asia",N/A,Elective
Columbia University,U.S.A.,ECONGU4235	,Historical foundations of modern economics,ECON2272,History of economic thought
Columbia University,U.S.A.,PHILSS01 S,History of philosophy II: Aquinas-Kant,PHIL2002,Early modern philosophy
Columbia University,U.S.A.,MATH W4065,Honors complex variables,MATH2403,Functions of complex variable
Columbia University,U.S.A.,MATH1207,Honors mathematics A,MATH2241,Introduction to mathematical analysis
Columbia University,U.S.A.,ECONUG4251	,Industrial organization,ECON2216,Industrial organization
Columbia University,U.S.A.,ECON 3213,Intermediate macroeconomics,ECON2220,Intermediate macroeconomics
Columbia University,U.S.A.,ECON 3211,Intermediate microeconomics,ECON2210,Intermediate microeconomics
Columbia University,U.S.A.,B8748-001,International business,BUSI0044,International business
Columbia University,U.S.A.,POLW3659,International cooperation institutions,POLIxxxx,Elective
Columbia University,U.S.A.,POLS W3690,International law,N/A,Elective
Columbia University,U.S.A.,ECON W4505,International macroeconomics,ECON2253,International macroeconomics
Columbia University,U.S.A.,ECONW4050,International monetary theory and policy,ECON0302,International finance
Columbia University,U.S.A.,INAF S682Q,International political economy,POLI3050,Global political economy
Columbia University,U.S.A.,ECON4500S,International tradde,ECON2252,Theory of international trade
Columbia University,U.S.A.,POLS S1201,Introduction to American government & politics,N/A,Elective
Columbia University,U.S.A.,POLS1201	,Introduction to American politics`,POLI3044,American democracy
Columbia University,U.S.A.,COMS 4111,Introduction to Databases,IIMT3601,Database Management
Columbia University,U.S.A.,BUSI5020,Introduction to Marketing,MKTG2501,Introduction to Marketing
Columbia University,U.S.A.,ECON (UN)3412	,Introduction to econometrics,ECON2280,Introductory econometrics (Mutually exclusive courses: STAT3614 and STAT3907)
Columbia University,U.S.A.,FILM W3000,Introduction to film and media studies,N/A,Elective
Columbia University,U.S.A.,MATHW4062,Introduction to modern analysis 2,MATH2402,Analysis 2
Columbia University,U.S.A.,MATH4061	,Introduction to modern analysis I,MATH3401,Analysis I
Columbia University,U.S.A.,STAT1211,Introduction to statistics,STAT1306,Introductory statistics
Columbia University,U.S.A.,STAT S1211D,Introduction to statistics (with calculus),STAT1603,Introductory statistics
Columbia University,U.S.A.,IEOR3106,Introduction to stochastic models,MATH2603,Probability theory
Columbia University,U.S.A.,MATH 5010,Introduction to the Mathematics of Finance,MATH3906,Financial Calculus
Columbia University,U.S.A.,POLSW3100,Justice,POLI3005,Capitalism and social justice
Columbia University,U.S.A.,MGMT8526,Launching social ventures,N/A,Elective
Columbia University,U.S.A.,MATH 2010/ MATH UN 2010,Linear Algebra,MATH2101,Linear algebra I
Columbia University,U.S.A.,STAT4205,Linear regression models,N/A,Elective
Columbia University,U.S.A.,STAT4205,Linear regression models,N/A,Elective
Columbia University,U.S.A.,COMS W4771,Machine learning,COMP3314,Machine learning
Columbia University,U.S.A.,IEOR E4998,Managing technological innovation and entrepreneurship,BUSI3602,IT and entrepreneurship
Columbia University,U.S.A.,UN3021,Marketing Management,MKTG2501,Introduction to marketing
Columbia University,U.S.A.,ECON6212	,"Microeconomic 
analysis II
",ECON6036,Game theory and applications
Columbia University,U.S.A.,ECON UN3025,Monetary Theory and Policy,ECON3222,Monetary economics
Columbia University,U.S.A.,ECON V3265,Money and banking,ECON0201,Monety and banking (cannot take ECON0207 & ECON0208 later)
Columbia University,U.S.A.,ECON 3265 UN 001,Money and banking,ECON2245,Money and banking
Columbia University,U.S.A.,COMS 4705,Natural Language Processing,COMP3361,Natural Language Processing
Columbia University,U.S.A.,E4300,Numerical methods,MATH2601,Numerical analysis
Columbia University,U.S.A.,COMS4118,Operating Systems I,COMP3230,Principles of Operating Systems
Columbia University,U.S.A.,BUSI PS5008	,Options and Futures,FINA2322,Derivatives
